date,ticker,stock_name,foreign_buy,foreign_sell,foreign_net,foreign_dealer_buy,foreign_dealer_sell,foreign_dealer_net,investment_buy,investment_sell,investment_net,dealer_buy,dealer_sell,dealer_net,dealer_self_buy,dealer_self_sell,dealer_self_net,dealer_hedge_buy,dealer_hedge_sell,dealer_hedge_net,total_net,source
2026-05-29,00859B.TW,群益0-1年美債,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-05-29,00860B.TW,群益1-5Y投資級債,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-05-29,00861.TW,元大全球未來通訊,10013,0,10013,0,0,0,0,0,0,210000,204614,5386,0,0,0,210000,204614,5386,15399,TWSE
2026-05-29,00862B.TW,中信投資級公司債,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-05-29,00863B.TW,中信全球電信債,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-05-29,00864B.TW,中信美國公債0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-05-29,00865B.TW,國泰US短期公債,9000,1783000,-1774000,0,0,0,0,0,0,833000,1868622,-1035622,0,0,0,833000,1868622,-1035622,-2809622,TWSE
2026-05-29,00867B.TW,新光A-BBB電信債,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-05-29,00870B.TW,元大15年EM主權債,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-05-29,00875.TW,國泰網路資安,11000,0,11000,0,0,0,0,0,0,113690,91337,22353,0,0,0,113690,91337,22353,33353,TWSE
2026-05-29,00876.TW,元大全球5G,12002,1000,11002,0,0,0,0,0,0,56620,8731,47889,0,0,0,56620,8731,47889,58891,TWSE
2026-05-29,00877.TW,復華中國5G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-05-29,00878.TW,國泰永續高股息,24482915,3500751,20982164,0,0,0,0,0,0,32718331,7656360,25061971,0,100000,-100000,32718331,7556360,25161971,46044135,TWSE
2026-05-29,00881.TW,國泰台灣科技龍頭,3154010,2174000,980010,0,0,0,0,0,0,3927578,2264179,1663399,540000,0,540000,3387578,2264179,1123399,2643409,TWSE
2026-05-29,00882.TW,中信中國高股息,1038000,220000,818000,0,0,0,0,0,0,6683272,4670006,2013266,0,0,0,6683272,4670006,2013266,2831266,TWSE
2026-05-29,00884B.TW,中信低碳新興債,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-05-29,00885.TW,富邦越南,2303123,6000,2297123,0,0,0,0,0,0,1485475,1192627,292848,5000,0,5000,1480475,1192627,287848,2589971,TWSE
2026-05-29,00886.TW,永豐美國科技,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-05-29,00887.TW,永豐中國科技50大,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-05-29,00888.TW,永豐台灣ESG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-05-29,00890B.TW,凱基ESG BBB債15+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-05-29,00891.TW,中信關鍵半導體,10837145,5937000,4900145,0,0,0,0,0,0,9619302,2902407,6716895,0,0,0,9619302,2902407,6716895,11617040,TWSE
2026-05-29,00892.TW,富邦台灣半導體,214360,318000,-103640,0,0,0,0,70000,-70000,2604693,2379236,225457,0,0,0,2604693,2379236,225457,51817,TWSE
2026-05-29,00893.TW,國泰智能電動車,936005,40000,896005,0,0,0,0,0,0,1100070,1231000,-130930,0,0,0,1100070,1231000,-130930,765075,TWSE
2026-05-29,00894.TW,中信小資高價30,310000,175000,135000,0,0,0,0,0,0,1591584,1499707,91877,0,0,0,1591584,1499707,91877,226877,TWSE
2026-05-29,00895.TW,富邦未來車,132000,45000,87000,0,0,0,0,0,0,662083,610000,52083,0,0,0,662083,610000,52083,139083,TWSE
2026-05-29,00896.TW,中信綠能及電動車,593000,86000,507000,0,0,0,0,0,0,2200768,2223390,-22622,0,0,0,2200768,2223390,-22622,484378,TWSE
2026-05-29,00897.TW,富邦基因免疫生技,341000,0,341000,0,0,0,0,0,0,543998,153000,390998,0,0,0,543998,153000,390998,731998,TWSE
2026-05-29,00898.TW,國泰基因免疫革命,138000,0,138000,0,0,0,0,0,0,530353,0,530353,0,0,0,530353,0,530353,668353,TWSE
2026-05-29,00899.TW,FT潔淨能源,13000,0,13000,0,0,0,0,0,0,5053,20000,-14947,0,0,0,5053,20000,-14947,-1947,TWSE
2026-05-29,00900.TW,富邦特選高股息30,4469000,1339000,3130000,0,0,0,0,0,0,6458321,2010314,4448007,0,0,0,6458321,2010314,4448007,7578007,TWSE
2026-05-29,00901.TW,永豐智能車供應鏈,337000,63000,274000,0,0,0,0,0,0,320364,550629,-230265,0,0,0,320364,550629,-230265,43735,TWSE
2026-05-29,00902.TW,中信電池及儲能,447000,91000,356000,0,0,0,0,0,0,1774009,241431,1532578,0,0,0,1774009,241431,1532578,1888578,TWSE
2026-05-29,00903.TW,富邦元宇宙,0,57000,-57000,0,0,0,0,0,0,471737,100003,371734,0,0,0,471737,100003,371734,314734,TWSE
2026-05-29,00904.TW,新光臺灣半導體30,405102,117000,288102,0,0,0,0,0,0,1011647,753089,258558,0,0,0,1011647,753089,258558,546660,TWSE
2026-05-29,00905.TW,FT臺灣Smart,119000,302000,-183000,0,0,0,0,0,0,761394,110626,650768,0,0,0,761394,110626,650768,467768,TWSE
2026-05-29,00907.TW,永豐優息存股,952000,18000,934000,0,0,0,0,0,0,1292734,489000,803734,0,0,0,1292734,489000,803734,1737734,TWSE
2026-05-29,00908.TW,富邦入息REITs+,229000,2000,227000,0,0,0,0,0,0,0,200374,-200374,0,0,0,0,200374,-200374,26626,TWSE
2026-05-29,00909.TW,國泰數位支付服務,1726000,79000,1647000,0,0,0,0,0,0,1983447,350000,1633447,0,0,0,1983447,350000,1633447,3280447,TWSE
2026-05-29,00910.TW,第一金太空衛星,97019,793300,-696281,0,0,0,0,0,0,308000,385696,-77696,0,0,0,308000,385696,-77696,-773977,TWSE
2026-05-29,00911.TW,兆豐洲際半導體,14255,3042,11213,0,0,0,0,0,0,100000,279494,-179494,0,0,0,100000,279494,-179494,-168281,TWSE
2026-05-29,00912.TW,中信臺灣智慧50,343000,12000,331000,0,0,0,0,0,0,611095,920289,-309194,0,25000,-25000,611095,895289,-284194,21806,TWSE
2026-05-29,00913.TW,兆豐台灣晶圓製造,105000,151000,-46000,0,0,0,0,0,0,531345,882998,-351653,0,0,0,531345,882998,-351653,-397653,TWSE
2026-05-29,00915.TW,凱基優選高股息30,907000,4852000,-3945000,0,0,0,0,0,0,6775016,774483,6000533,0,0,0,6775016,774483,6000533,2055533,TWSE
2026-05-29,00916.TW,國泰全球品牌50,109000,4000,105000,0,0,0,0,0,0,340510,160000,180510,0,0,0,340510,160000,180510,285510,TWSE
2026-05-29,00917.TW,中信特選金融,3050,70000,-66950,0,0,0,0,0,0,475000,266236,208764,0,0,0,475000,266236,208764,141814,TWSE
2026-05-29,00918.TW,大華優利高填息30,8400100,2668000,5732100,0,0,0,0,0,0,7044919,5819285,1225634,31000,0,31000,7013919,5819285,1194634,6957734,TWSE
2026-05-29,00919.TW,群益台灣精選高息,15573095,11357700,4215395,0,0,0,0,0,0,25030350,20177479,4852871,0,0,0,25030350,20177479,4852871,9068266,TWSE
2026-05-29,00920.TW,富邦ESG綠色電力,116000,6000,110000,0,0,0,0,0,0,321613,256000,65613,0,0,0,321613,256000,65613,175613,TWSE
2026-05-29,00921.TW,兆豐龍頭等權重,13000,1000,12000,0,0,0,0,0,0,330297,100274,230023,0,0,0,330297,100274,230023,242023,TWSE
2026-05-29,00922.TW,國泰台灣領袖50,1839000,830000,1009000,0,0,0,0,0,0,3096381,806072,2290309,300000,0,300000,2796381,806072,1990309,3299309,TWSE
2026-05-29,00923.TW,群益台ESG低碳50,1763000,147064,1615936,0,0,0,500000,0,500000,3852427,4789839,-937412,0,0,0,3852427,4789839,-937412,1178524,TWSE
2026-05-29,00924.TW,復華S&P500成長,247158,0,247158,0,0,0,0,0,0,2824999,1765800,1059199,0,0,0,2824999,1765800,1059199,1306357,TWSE
2026-05-29,00926.TW,凱基全球菁英55,10000,0,10000,0,0,0,0,0,0,600324,271999,328325,0,0,0,600324,271999,328325,338325,TWSE
2026-05-29,00927.TW,群益半導體收益,4847100,4553050,294050,0,0,0,0,0,0,2964970,6598399,-3633429,0,0,0,2964970,6598399,-3633429,-3339379,TWSE
2026-05-29,00928.TW,中信上櫃ESG 30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-05-29,00929.TW,復華台灣科技優息,7583400,6575000,1008400,0,0,0,0,0,0,16920773,6984461,9936312,0,873000,-873000,16920773,6111461,10809312,10944712,TWSE
2026-05-29,00930.TW,永豐ESG低碳高息,1287000,111000,1176000,0,0,0,0,0,0,1001389,1008000,-6611,0,0,0,1001389,1008000,-6611,1169389,TWSE
2026-05-29,00931B.TW,統一美債20年,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-05-29,00932.TW,兆豐永續高息等權,477000,41000,436000,0,0,0,0,0,0,2413181,138000,2275181,0,0,0,2413181,138000,2275181,2711181,TWSE
2026-05-29,00933B.TW,國泰10Y+金融債,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-05-29,00934.TW,中信成長高股息,1795000,373300,1421700,0,0,0,0,0,0,2091901,2226668,-134767,0,0,0,2091901,2226668,-134767,1286933,TWSE
2026-05-29,00935.TW,野村臺灣新科技50,2785383,3365000,-579617,0,0,0,65000,0,65000,4822085,7218237,-2396152,0,0,0,4822085,7218237,-2396152,-2910769,TWSE
2026-05-29,00936.TW,台新永續高息中小,2896000,205000,2691000,0,0,0,0,0,0,2279640,1375109,904531,0,0,0,2279640,1375109,904531,3595531,TWSE
2026-05-29,00937B.TW,群益ESG投等債20+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-05-29,00938.TW,凱基優選30,321000,362000,-41000,0,0,0,0,0,0,977977,840837,137140,0,0,0,977977,840837,137140,96140,TWSE
2026-05-29,00939.TW,統一台灣高息動能,1644000,879000,765000,0,0,0,0,0,0,3368329,1161541,2206788,0,0,0,3368329,1161541,2206788,2971788,TWSE
2026-05-29,00940.TW,元大台灣價值高息,7521000,9164080,-1643080,0,0,0,0,0,0,22216986,822000,21394986,0,0,0,22216986,822000,21394986,19751906,TWSE
2026-05-29,00941.TW,中信上游半導體,118031,40000,78031,0,0,0,0,0,0,1028971,253379,775592,0,0,0,1028971,253379,775592,853623,TWSE
2026-05-29,00942B.TW,台新美A公司債20+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-05-29,00943.TW,兆豐電子高息等權,75000,1000,74000,0,0,0,0,0,0,27922,239,27683,0,0,0,27922,239,27683,101683,TWSE
2026-05-29,00944.TW,野村趨勢動能高息,24000,5000,19000,0,0,0,0,0,0,405214,238785,166429,0,0,0,405214,238785,166429,185429,TWSE
2026-05-29,00945B.TW,凱基美國非投等債,915000,1094000,-179000,0,0,0,0,0,0,5208000,4185632,1022368,0,88000,-88000,5208000,4097632,1110368,843368,TWSE
2026-05-29,00946.TW,群益科技高息成長,970000,319000,651000,0,0,0,0,0,0,3284852,2508387,776465,0,0,0,3284852,2508387,776465,1427465,TWSE
2026-05-29,00947.TW,台新臺灣IC設計,2048200,496000,1552200,0,0,0,0,0,0,2893867,4050829,-1156962,0,20000,-20000,2893867,4030829,-1136962,395238,TWSE
2026-05-29,00948B.TW,中信優息投資級債,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-05-29,00949.TW,復華日本龍頭,523000,48000,475000,0,0,0,0,0,0,1039686,68800,970886,0,0,0,1039686,68800,970886,1445886,TWSE
2026-05-29,00950B.TW,凱基A級公司債,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-05-29,00951.TW,台新日本半導體,957294,78000,879294,0,0,0,0,0,0,1411021,845571,565450,0,0,0,1411021,845571,565450,1444744,TWSE
2026-05-29,00952.TW,凱基台灣AI50,731000,53000,678000,0,0,0,0,0,0,1026331,1656201,-629870,0,1000,-1000,1026331,1655201,-628870,48130,TWSE
2026-05-29,00953B.TW,群益優選非投等債,2000,15887000,-15885000,0,0,0,0,2021000,-2021000,3511000,7074826,-3563826,0,0,0,3511000,7074826,-3563826,-21469826,TWSE
2026-05-29,00954.TW,中信日本半導體,897000,101000,796000,0,0,0,0,0,0,3024077,2904013,120064,0,0,0,3024077,2904013,120064,916064,TWSE
2026-05-29,00955.TW,中信日本商社,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-05-29,00956.TW,中信日經高股息,304000,0,304000,0,0,0,0,0,0,230001,247034,-17033,0,0,0,230001,247034,-17033,286967,TWSE
2026-05-29,00957B.TW,兆豐US優選投等債,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-05-29,00958B.TW,永豐ESG銀行債15+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-05-29,00959B.TW,大華投等美債15Y+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-05-29,00960.TW,野村全球航運龍頭,6000,394000,-388000,0,0,0,0,0,0,279000,45837,233163,0,0,0,279000,45837,233163,-154837,TWSE
2026-05-29,00961.TW,FT臺灣永續高息,419000,175000,244000,0,0,0,0,0,0,1908296,653000,1255296,0,0,0,1908296,653000,1255296,1499296,TWSE
2026-05-29,00962.TW,台新AI優息動能,639000,70,638930,0,0,0,0,0,0,1201738,2625320,-1423582,0,0,0,1201738,2625320,-1423582,-784652,TWSE
2026-05-29,00963.TW,中信全球高股息,0,31000,-31000,0,0,0,0,0,0,258000,143450,114550,0,0,0,258000,143450,114550,83550,TWSE
2026-05-29,00964.TW,中信亞太高股息,536000,325000,211000,0,0,0,0,0,0,2199966,1934000,265966,0,0,0,2199966,1934000,265966,476966,TWSE
2026-05-29,00965.TW,元大航太防衛科技,571000,544000,27000,0,0,0,0,300000,-300000,2929705,418000,2511705,0,0,0,2929705,418000,2511705,2238705,TWSE
2026-05-29,00966B.TW,統一ESG投等債15+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-05-29,00967B.TW,元大優息美債,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-05-29,00968B.TW,元大優息投等債,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-05-29,00969B.TW,元大零息超長美債,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-05-29,00970B.TW,新光BBB投等債20+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-05-29,00971.TW,野村美國研發龍頭,13000,1000,12000,0,0,0,0,0,0,1248811,90,1248721,0,0,0,1248811,90,1248721,1260721,TWSE
2026-05-29,00972.TW,野村日本動能高息,0,8000,-8000,0,0,0,0,0,0,240974,133000,107974,0,0,0,240974,133000,107974,99974,TWSE
2026-05-29,009800.TW,中信NASDAQ,10,105000,-104990,0,0,0,0,0,0,2191000,1690648,500352,0,0,0,2191000,1690648,500352,395362,TWSE
2026-05-29,009801.TW,中信美國創新科技,23000,0,23000,0,0,0,0,0,0,827424,413510,413914,0,0,0,827424,413510,413914,436914,TWSE
2026-05-29,009802.TW,富邦旗艦50,3202000,1088000,2114000,0,0,0,0,0,0,6125933,6881246,-755313,0,0,0,6125933,6881246,-755313,1358687,TWSE
2026-05-29,009803.TW,玉山市值動能50,297000,1334000,-1037000,0,0,0,0,0,0,3914750,3469899,444851,0,0,0,3914750,3469899,444851,-592149,TWSE
2026-05-29,009804.TW,聯邦台精彩50,89000,17000,72000,0,0,0,0,0,0,521361,81961,439400,0,0,0,521361,81961,439400,511400,TWSE
2026-05-29,009805.TW,新光美國電力基建,18000,2255174,-2237174,0,0,0,0,0,0,651000,812036,-161036,0,0,0,651000,812036,-161036,-2398210,TWSE
2026-05-29,009806.TW,台新標普500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-05-29,009807.TW,台新標普科技精選,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-05-29,009808.TW,華南永昌優選50,224000,173000,51000,0,0,0,0,0,0,874919,822040,52879,0,0,0,874919,822040,52879,103879,TWSE
2026-05-29,009809.TW,富邦淨零ESG50,0,0,0,0,0,0,0,0,0,735329,620079,115250,0,0,0,735329,620079,115250,115250,TWSE
2026-05-29,00980A.TW,主動野村臺灣優選,7935200,1417150,6518050,0,0,0,0,0,0,5903509,6598491,-694982,127000,0,127000,5776509,6598491,-821982,5823068,TWSE
2026-05-29,00980B.TW,台新特選IG債10+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-05-29,00980D.TW,主動聯博投等入息,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-05-29,00980T.TW,平衡凱基美國TOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-05-29,009810.TW,玉山全球藍籌100,0,0,0,0,0,0,0,0,0,72951,3183,69768,0,0,0,72951,3183,69768,69768,TWSE
2026-05-29,009811.TW,統一美國50,1475000,0,1475000,0,0,0,0,0,0,1403658,4046,1399612,0,0,0,1403658,4046,1399612,2874612,TWSE
2026-05-29,009812.TW,野村日本東證,6000,0,6000,0,0,0,0,0,0,1224260,3013,1221247,0,0,0,1224260,3013,1221247,1227247,TWSE
2026-05-29,009813.TW,貝萊德標普卓越50,592000,4000,588000,0,0,0,0,0,0,2614000,203000,2411000,0,0,0,2614000,203000,2411000,2999000,TWSE
2026-05-29,009814.TW,富邦標普500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-05-29,009815.TW,大華美國MAG7+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-05-29,009816.TW,凱基台灣TOP50,15536461,22710789,-7174328,0,0,0,0,0,0,50892654,52594228,-1701574,0,0,0,50892654,52594228,-1701574,-8875902,TWSE
2026-05-29,009817.TW,國泰日本不動產,11000,0,11000,0,0,0,0,0,0,4784000,3612014,1171986,50000,0,50000,4734000,3612014,1121986,1182986,TWSE
2026-05-29,009818.TW,華南永昌NASDAQxT,3000,3000,0,0,0,0,0,0,0,744230,319000,425230,0,0,0,744230,319000,425230,425230,TWSE
2026-05-29,009819.TW,中信數據及電力,2000,6000,-4000,0,0,0,0,0,0,16863460,1582000,15281460,0,0,0,16863460,1582000,15281460,15277460,TWSE
2026-05-29,00981A.TW,主動統一台股增長,43001749,29806650,13195099,0,0,0,0,0,0,22312251,20660931,1651320,1229000,623000,606000,21083251,20037931,1045320,14846419,TWSE
2026-05-29,00981B.TW,第一金優選非投債,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-05-29,00981D.TW,主動中信非投等債,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-05-29,00981T.TW,平衡凱基雙核收息,0,187000,-187000,0,0,0,0,0,0,3897173,2392206,1504967,0,0,0,3897173,2392206,1504967,1317967,TWSE
2026-05-29,009820.TW,元大納斯達克精選,0,58000,-58000,0,0,0,0,0,0,31568865,770000,30798865,970000,0,970000,30598865,770000,29828865,30740865,TWSE
2026-05-29,00982A.TW,主動群益台灣強棒,10217000,6926000,3291000,0,0,0,387000,0,387000,7629585,7310341,319244,81000,0,81000,7548585,7310341,238244,3997244,TWSE
2026-05-29,00982B.TW,FT投資級債20+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-05-29,00982D.TW,主動富邦動態入息,0,0,0,0,0,0,0,0,0,917513,646000,271513,0,0,0,917513,646000,271513,271513,TWSE
2026-05-29,00982T.TW,平衡兆豐台美動能,0,1000,-1000,0,0,0,0,0,0,139004,1105,137899,0,0,0,139004,1105,137899,136899,TWSE
2026-05-29,00983A.TW,主動中信ARK創新,5013000,0,5013000,0,0,0,0,0,0,2970411,948000,2022411,0,0,0,2970411,948000,2022411,7035411,TWSE
2026-05-29,00983B.TW,大華優利美公債20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-05-29,00983D.TW,主動富邦複合收益,39000,0,39000,0,0,0,0,0,0,585012,476000,109012,0,0,0,585012,476000,109012,148012,TWSE
2026-05-29,00984A.TW,主動安聯台灣高息,1219000,166000,1053000,0,0,0,0,0,0,1413990,1505778,-91788,0,0,0,1413990,1505778,-91788,961212,TWSE
2026-05-29,00984B.TW,大華優利美A債15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-05-29,00984D.TW,主動聯博全球非投,105000,152000,-47000,0,0,0,50000,0,50000,593000,10925848,-10332848,0,0,0,593000,10925848,-10332848,-10329848,TWSE
2026-05-29,00985A.TW,主動野村台灣50,1716000,455140,1260860,0,0,0,0,0,0,3529507,3984523,-455016,0,0,0,3529507,3984523,-455016,805844,TWSE
2026-05-29,00985B.TW,群益ESG投等債0-5,0,2478000,-2478000,0,0,0,0,0,0,4454000,3226009,1227991,0,0,0,4454000,3226009,1227991,-1250009,TWSE
2026-05-29,00985D.TW,主動貝萊德優投等,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-05-29,00986A.TW,主動台新龍頭成長,139000,22000,117000,0,0,0,0,0,0,350000,297299,52701,0,0,0,350000,297299,52701,169701,TWSE
2026-05-29,00986B.TW,FT金融債10+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-05-29,00986D.TW,主動復華金融債息,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-05-29,00987A.TW,主動台新優勢成長,678000,433000,245000,0,0,0,0,0,0,2552884,948348,1604536,0,0,0,2552884,948348,1604536,1849536,TWSE
2026-05-29,00987B.TW,野村10+澳洲公債,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-05-29,00988A.TW,主動統一全球創新,7465021,4820000,2645021,0,0,0,1000000,0,1000000,2309000,36299443,-33990443,0,0,0,2309000,36299443,-33990443,-30345422,TWSE
2026-05-29,00988B.TW,玉山嚴選非投債,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-05-29,00989A.TW,主動摩根美國科技,734000,0,734000,0,0,0,0,0,0,1540000,1308000,232000,0,0,0,1540000,1308000,232000,966000,TWSE
2026-05-29,00989B.TW,台新美國非投等債,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-05-29,00990A.TW,主動元大AI新經濟,10015450,5582080,4433370,0,0,0,0,0,0,13617680,12304049,1313631,332000,164000,168000,13285680,12140049,1145631,5747001,TWSE
2026-05-29,00991A.TW,主動復華未來50,16404602,33488000,-17083398,0,0,0,483000,0,483000,13871083,40653328,-26782245,232000,174000,58000,13639083,40479328,-26840245,-43382643,TWSE
2026-05-29,00992A.TW,主動群益科技創新,46359300,22695365,23663935,0,0,0,0,0,0,35126570,4397648,30728922,270000,966000,-696000,34856570,3431648,31424922,54392857,TWSE
2026-05-29,00993A.TW,主動安聯台灣,3875020,918000,2957020,0,0,0,0,0,0,3916452,2530556,1385896,0,0,0,3916452,2530556,1385896,4342916,TWSE
2026-05-29,00994A.TW,主動第一金台股優,1655000,813000,842000,0,0,0,0,0,0,2762165,577980,2184185,0,15000,-15000,2762165,562980,2199185,3026185,TWSE
2026-05-29,00995A.TW,主動中信台灣卓越,1317800,929000,388800,0,0,0,0,0,0,3499348,3332653,166695,45000,0,45000,3454348,3332653,121695,555495,TWSE
2026-05-29,00996A.TW,主動兆豐台灣豐收,1687100,2054000,-366900,0,0,0,0,0,0,3109350,3599845,-490495,0,0,0,3109350,3599845,-490495,-857395,TWSE
2026-05-29,00997A.TW,主動群益美國增長,3329000,334000,2995000,0,0,0,0,0,0,8776822,1586588,7190234,0,0,0,8776822,1586588,7190234,10185234,TWSE
2026-05-29,00998A.TW,主動復華金融股息,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-05-29,00999A.TW,主動野村臺灣高息,25879000,1850200,24028800,0,0,0,0,0,0,23383599,3104509,20279090,0,0,0,23383599,3104509,20279090,44307890,TWSE
2026-05-29,020000.TW,富邦特選蘋果N,0,0,0,0,0,0,0,0,0,0,1000,-1000,0,0,0,0,1000,-1000,-1000,TWSE
2026-05-29,020011.TW,統一微波高息20N,0,0,0,0,0,0,0,0,0,1000,0,1000,0,0,0,1000,0,1000,1000,TWSE
2026-05-29,020012.TW,富邦行動通訊N,0,0,0,0,0,0,0,0,0,1000,0,1000,0,0,0,1000,0,1000,1000,TWSE
2026-05-29,02001L.TW,富邦蘋果正二N,0,0,0,0,0,0,0,0,0,102000,173000,-71000,0,0,0,102000,173000,-71000,-71000,TWSE
2026-05-29,020020.TW,元大台股領航N,0,0,0,0,0,0,0,0,0,11000,2000,9000,0,0,0,11000,2000,9000,9000,TWSE
2026-05-29,020025.TW,統一亞洲半導體N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-05-29,020027.TW,元大上櫃ESG成長N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-05-29,020028.TW,元大特選電動車N,0,0,0,0,0,0,0,0,0,15000,3000,12000,0,0,0,15000,3000,12000,12000,TWSE
2026-05-29,020029.TW,元大ESG高股息N,0,0,0,0,0,0,0,0,0,14000,2000,12000,0,0,0,14000,2000,12000,12000,TWSE
2026-05-29,020030.TW,統一智慧電動車N,0,0,0,0,0,0,0,0,0,2000,2000,0,0,0,0,2000,2000,0,0,TWSE
2026-05-29,020031.TW,統一IC設計臺灣N,0,0,0,0,0,0,0,0,0,26000,33000,-7000,0,0,0,26000,33000,-7000,-7000,TWSE
2026-05-29,020032.TW,元大綠能N,0,0,0,0,0,0,0,0,0,16000,0,16000,0,0,0,16000,0,16000,16000,TWSE
2026-05-29,020033.TW,統一恒生科期N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-05-29,020034.TW,元大IC設計N,0,0,0,0,0,0,0,0,0,48000,8000,40000,0,0,0,48000,8000,40000,40000,TWSE
2026-05-29,020037.TW,元大金融高股息N,0,0,0,0,0,0,0,0,0,7000,5000,2000,0,0,0,7000,5000,2000,2000,TWSE
2026-05-29,020038.TW,元大ESG配息N,0,0,0,0,0,0,0,0,0,26000,0,26000,0,0,0,26000,0,26000,26000,TWSE
2026-05-29,020039.TW,元大加權N,0,0,0,0,0,0,0,0,0,11000,11000,0,0,0,0,11000,11000,0,0,TWSE
2026-05-29,020040.TW,元大上櫃ESG龍頭N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-05-29,020041.TW,兆豐半導體氣候N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
